model_uid,source,model_name,weights,pretrained,architecture,training_objective,dataset_name,is_video_model,has_language_component,is_quantized,dataset_size_log10,training_data_size,architecture_detailed,training_paradigm,model_size_category,model_params,model_params_millions,model_params_log10,is_modern,is_finetuned,is_developmental,sem_dist_effect,sem_dist_effect_layer,diff_symbolic_r,diff_symbolic_r_layer,relational_bias,relational_bias_layer,relational_bias_patternonly,relational_bias_patternonly_layer,sem_dist_effect_p,diff_symbolic_p,relational_bias_binary,relational_bias_patternonly_binary,diff_symbolic_binary,sem_dist_effect_binary,is_classification,is_contrastive,is_generative,is_vlm,is_cnn,is_transformer,is_supervised_other,is_pretext,is_clustering,is_self_supervised,is_ssl_other,is_architecture_other,is_objective_other,concrete_bias_binary,relational_bias_p,concrete_bias_p
timm_resnet101_a1_in1k,timm,resnet101,a1_in1k,True,CNN,Classification,ImageNet-1k,False,False,False,6.107605743680141,Large (1M-10M),CNN_ResNet,Supervised_Standard,Base,44549160.0,44.54916,7.648839519578189,False,False,False,0.3351437578792263,-2.0,0.4054849369884322,-2.0,0.4682539682539682,-2.0,0.65625,-2.0,0.0012425422856096,6.077982459351959e-05,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,0.7886044329270598,0.2665263751337792
timm_resnet101c_gluon_in1k,timm,resnet101c,gluon_in1k,True,CNN,Classification,ImageNet-1k,False,False,False,6.107605743680141,Large (1M-10M),CNN_ResNet,Supervised_Standard,Base,44568392.0,44.568392,7.649026965292712,False,False,False,0.5094047968491607,-2.0,0.5584768762021055,-2.0,0.2222222222222222,-2.0,0.5,-2.0,2.936566951973299e-07,7.263792497384456e-09,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,0.9999999999626376,1.3438163881766373e-10
timm_resnet101d_gluon_in1k,timm,resnet101d,gluon_in1k,True,CNN,Classification,ImageNet-1k,False,False,False,6.107605743680141,Large (1M-10M),CNN_ResNet,Supervised_Standard,Base,44568392.0,44.568392,7.649026965292712,False,False,False,0.4739696750857659,-2.0,0.4333563387586819,-2.0,0.3888888888888889,-2.0,0.6875,-2.0,2.3733383186412337e-06,1.596538933507158e-05,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,0.9952484174835489,0.00790910200402604
timm_resnet101s_gluon_in1k,timm,resnet101s,gluon_in1k,True,CNN,Classification,ImageNet-1k,False,False,False,6.107605743680141,Large (1M-10M),CNN_ResNet,Supervised_Standard,Base,44672936.0,44.672936,7.650044496163291,False,False,False,0.4946511508789858,-2.0,0.3582099804716553,-2.0,0.4047619047619047,-2.0,0.6875,-2.0,7.213042459621716e-07,0.0004549782389906,False,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,0.9872283179851086,0.020017879678142027
timm_resnet152_a1_in1k,timm,resnet152,a1_in1k,True,CNN,Classification,ImageNet-1k,False,False,False,6.107605743680141,Large (1M-10M),CNN_ResNet,Supervised_Standard,Base,60192808.0,60.192808,7.77954460367468,False,False,False,0.3547781726633123,-2.0,0.5023638935567437,-2.0,0.4761904761904761,-2.0,0.6875,-2.0,0.0006013670518232,3.353394513468815e-07,False,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,0.7334736248662208,0.3280891108017146
timm_resnet152c_gluon_in1k,timm,resnet152c,gluon_in1k,True,CNN,Classification,ImageNet-1k,False,False,False,6.107605743680141,Large (1M-10M),CNN_ResNet,Supervised_Standard,Base,60212040.0,60.21204,7.7796833414694735,False,False,False,0.3207866764556989,-2.0,0.5517673799264782,-2.0,0.5079365079365079,-2.0,0.625,-2.0,0.0020519322627172,1.192646620984656e-08,False,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,0.464529843315898,0.6053020276559284
timm_resnet152d_gluon_in1k,timm,resnet152d,gluon_in1k,True,CNN,Classification,ImageNet-1k,False,False,False,6.107605743680141,Large (1M-10M),CNN_ResNet,Supervised_Standard,Base,60212040.0,60.21204,7.7796833414694735,False,False,False,0.4373986402085225,-2.0,0.4154797728197115,-2.0,0.4761904761904761,-2.0,0.71875,-2.0,1.6268881277708792e-05,3.8143650566452655e-05,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,0.7334736248662208,0.3280891108017146
timm_resnet152s_gluon_in1k,timm,resnet152s,gluon_in1k,True,CNN,Classification,ImageNet-1k,False,False,False,6.107605743680141,Large (1M-10M),CNN_ResNet,Supervised_Standard,Base,60316584.0,60.316584,7.780436737504299,False,False,False,0.5229193532118951,-2.0,0.5118343089894682,-2.0,0.3253968253968254,-2.0,0.5,-2.0,1.241211381773273e-07,1.841925908847439e-07,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,0.9999744836741052,5.510565555917579e-05
timm_resnet200d_ra2_in1k,timm,resnet200d,ra2_in1k,True,CNN,Classification,ImageNet-1k,False,False,False,6.107605743680141,Large (1M-10M),CNN_ResNet,Supervised_Standard,Base,64693064.0,64.693064,7.810857720730536,False,False,False,0.3189380007173806,-2.0,0.2791150450660987,-2.0,0.4523809523809524,-2.0,0.6875,-2.0,0.002185055531127,0.007052746649021,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,0.8766468764052913,0.1635614836083894
timm_resnetaa50_a1h_in1k,timm,resnetaa50,a1h_in1k,True,CNN,Classification,ImageNet-1k,False,False,False,6.107605743680141,Large (1M-10M),CNN_ResNet,Supervised_Standard,Base,25557032.0,25.557032,7.407510416745129,False,False,False,0.5113238125585886,-2.0,0.3202666222232799,-2.0,0.3412698412698413,-2.0,0.5,-2.0,2.604440563870072e-07,0.0018563550305098,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,0.9998850111772629,0.00023196989350320876
timm_resnetaa50d_d_in12k,timm,resnetaa50d,d_in12k,True,CNN,Classification,ImageNet-12k,False,False,False,7.079181246047625,Very Large (10M-100M),CNN_ResNet,Supervised_Standard,Base,25576264.0,25.576264,7.407837106105025,False,False,False,0.5749040012230183,-2.0,0.5287700030369139,-2.0,0.3333333333333333,-2.0,0.65625,-2.0,3.105917227771208e-09,6.022801027936793e-08,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,0.9999448943444408,0.00011498882273707576
timm_resnetaa101d_sw_in12k,timm,resnetaa101d,sw_in12k,True,CNN,Classification,ImageNet-12k,False,False,False,7.079181246047625,Very Large (10M-100M),CNN_ResNet,Supervised_Standard,Base,44568392.0,44.568392,7.649026965292712,False,False,False,0.5698238950389384,-2.0,0.5576593973455348,-2.0,0.4523809523809524,-2.0,0.71875,-2.0,4.582233923233187e-09,7.720699240301396e-09,False,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,0.8766468764052913,0.1635614836083894
timm_resnetblur50_bt_in1k,timm,resnetblur50,bt_in1k,True,CNN,Classification,ImageNet-1k,False,False,False,6.107605743680141,Large (1M-10M),CNN_ResNet,Supervised_Standard,Base,25557032.0,25.557032,7.407510416745129,False,False,False,0.5826004421284439,-2.0,0.518497532876988,-2.0,0.4126984126984127,-2.0,0.5625,-2.0,1.701284768314758e-09,1.1951186197247817e-07,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,0.9799821203218579,0.03046912630783008
timm_resnetrs50_tf_in1k,timm,resnetrs50,tf_in1k,True,CNN,Classification,ImageNet-1k,False,False,False,6.107605743680141,Large (1M-10M),CNN_ResNet,Supervised_Standard,Base,35691912.0,35.691912,7.552569813542875,False,False,False,0.3284386235521793,-2.0,0.5735616747252401,-2.0,0.5873015873015873,-2.0,0.75,-2.0,0.0015752565291824,2.2865252669585716e-09,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,0.030469126307830052,0.9799821203218579
timm_resnetrs101_tf_in1k,timm,resnetrs101,tf_in1k,True,CNN,Classification,ImageNet-1k,False,False,False,6.107605743680141,Large (1M-10M),CNN_ResNet,Supervised_Standard,Base,63618696.0,63.618696,7.803584763076778,False,False,False,0.5237099582564386,-2.0,0.6152222481516069,-2.0,0.2142857142857142,-2.0,0.375,-2.0,1.1788566554797821e-07,6.79268739153098e-11,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,0.9999999999900774,3.736244381105123e-11
timm_resnetrs152_tf_in1k,timm,resnetrs152,tf_in1k,True,CNN,Classification,ImageNet-1k,False,False,False,6.107605743680141,Large (1M-10M),CNN_ResNet,Supervised_Standard,Base,86621576.0,86.621576,7.937626081054837,False,False,False,0.3568908248840668,-2.0,0.5823842767244559,-2.0,0.4047619047619047,-2.0,0.46875,-2.0,0.000554632008061,1.1314473473543123e-09,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,0.9872283179851086,0.020017879678142027
timm_resnetrs200_tf_in1k,timm,resnetrs200,tf_in1k,True,CNN,Classification,ImageNet-1k,False,False,False,6.107605743680141,Large (1M-10M),CNN_ResNet,Supervised_Standard,Base,93209992.0,93.209992,7.969462470700138,False,False,False,0.3436482448948297,-2.0,0.4835464557262485,-2.0,0.4047619047619047,-2.0,0.6875,-2.0,0.0009126160903376,1.046701863999947e-06,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,0.9872283179851086,0.020017879678142027
timm_resnetrs270_tf_in1k,timm,resnetrs270,tf_in1k,True,CNN,Classification,ImageNet-1k,False,False,False,6.107605743680141,Large (1M-10M),CNN_ResNet,Supervised_Standard,Base,129861448.0,129.861448,8.113480241097216,False,False,False,0.3371216173664195,-2.0,0.5251607567645075,-2.0,0.4206349206349206,-2.0,0.5,-2.0,0.0011573819774156,7.682253965455905e-08,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,0.96953087369217,0.0450614329228662
timm_resnetrs350_tf_in1k,timm,resnetrs350,tf_in1k,True,CNN,Classification,ImageNet-1k,False,False,False,6.107605743680141,Large (1M-10M),CNN_ResNet,Supervised_Standard,Base,163956168.0,163.956168,8.214727759388898,False,False,False,0.418167627212878,-2.0,0.6632684111368466,-2.0,0.3888888888888889,-2.0,0.53125,-2.0,4.109900178991943e-05,5.850362136086365e-13,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,0.9952484174835489,0.00790910200402604
timm_resnetrs420_tf_in1k,timm,resnetrs420,tf_in1k,True,CNN,Classification,ImageNet-1k,False,False,False,6.107605743680141,Large (1M-10M),CNN_ResNet,Supervised_Standard,Base,191891656.0,191.891656,8.28305609077538,False,False,False,0.0723397660715405,-2.0,0.427927045220703,-2.0,0.3888888888888889,-2.0,0.625,-2.0,0.4980439195829551,2.09084502969748e-05,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,0.9952484174835489,0.00790910200402604
timm_resnetv2_50_a1h_in1k,timm,resnetv2_50,a1h_in1k,True,CNN,Classification,ImageNet-1k,False,False,False,6.107605743680141,Large (1M-10M),CNN_ResNet,Supervised_Standard,Base,25549352.0,25.549352,7.407379889739105,False,False,False,0.5030779900070321,-2.0,0.3395467839348529,-2.0,0.2698412698412698,-2.0,0.5,-2.0,4.339598952209132e-07,0.0009288221930822,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,0.9999999576881489,1.1824603610262455e-07
timm_resnetv2_50d_evos_ah_in1k,timm,resnetv2_50d_evos,ah_in1k,True,CNN,Classification,ImageNet-1k,False,False,False,6.107605743680141,Large (1M-10M),CNN_ResNet,Supervised_Standard,Base,25591368.0,25.591368,7.408093501947037,False,False,False,-0.0010541140270638,-2.0,0.5237417368625358,-2.0,0.3174603174603174,-2.0,0.4375,-2.0,0.9921326529463425,8.447077379508022e-08,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,0.9999885902149918,2.551632589480126e-05
timm_resnetv2_50d_gn_ah_in1k,timm,resnetv2_50d_gn,ah_in1k,True,CNN,Classification,ImageNet-1k,False,False,False,6.107605743680141,Large (1M-10M),CNN_ResNet,Supervised_Standard,Base,25568584.0,25.568584,7.407706677263157,False,False,False,0.5255525401698729,-2.0,0.5470167480807465,-2.0,0.3174603174603174,-2.0,0.5,-2.0,1.044887798312156e-07,1.6832311006032712e-08,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,0.9999885902149918,2.551632589480126e-05
timm_resnetv2_50x1_bit_goog_distilled_in1k,timm,resnetv2_50x1_bit,goog_distilled_in1k,True,CNN,Classification,ImageNet-1k,False,False,False,6.107605743680141,Large (1M-10M),CNN_ResNet,Supervised_Standard,Base,25549352.0,25.549352,7.407379889739105,False,False,False,0.7920544871252868,-2.0,0.6451450591279682,-2.0,0.1428571428571428,-2.0,0.4375,-2.0,1.4592235231983614e-20,3.881871787019958e-12,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,1.0,3.928789016412889e-17
timm_resnetv2_50x3_bit_goog_in21k,timm,resnetv2_50x3_bit,goog_in21k,True,CNN,Classification,ImageNet-22k,False,False,False,7.152200314369086,Very Large (10M-100M),CNN_ResNet,Supervised_Standard,Base,217319080.0,217.31908,8.337097857820504,False,False,False,0.4980070951090024,-2.0,0.5869498190177564,-2.0,0.119047619047619,-2.0,0.4375,-2.0,5.901271399102766e-07,7.79675563034452e-10,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,1.0,1.394174783309131e-19
timm_resnetv2_101_a1h_in1k,timm,resnetv2_101,a1h_in1k,True,CNN,Classification,ImageNet-1k,False,False,False,6.107605743680141,Large (1M-10M),CNN_ResNet,Supervised_Standard,Base,44541480.0,44.54148,7.6487646434379055,False,False,False,0.3945070458377325,-2.0,0.4665799134200644,-2.0,0.3412698412698413,-2.0,0.59375,-2.0,0.0001192867370512,2.760441708444496e-06,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,0.9998850111772629,0.00023196989350320876
timm_resnetv2_101x1_bit_goog_in21k,timm,resnetv2_101x1_bit,goog_in21k,True,CNN,Classification,ImageNet-22k,False,False,False,7.152200314369086,Very Large (10M-100M),CNN_ResNet,Supervised_Standard,Base,44541480.0,44.54148,7.6487646434379055,False,False,False,0.5599321947509797,-2.0,0.678815933541059,-2.0,0.1825396825396825,-2.0,0.40625,-2.0,9.590513434846732e-09,1.0364934379194496e-13,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,0.9999999999999697,1.3928195654786088e-13
timm_resnetv2_101x3_bit_goog_in21k,timm,resnetv2_101x3_bit,goog_in21k,True,CNN,Classification,ImageNet-22k,False,False,False,7.152200314369086,Very Large (10M-100M),CNN_ResNet,Supervised_Standard,Base,387934888.0,387.934888,8.58875883859606,False,False,False,0.4047814524100583,-2.0,0.6067081287397762,-2.0,0.3174603174603174,-2.0,0.59375,-2.0,7.584002972986827e-05,1.4528026657046578e-10,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,0.9999885902149918,2.551632589480126e-05
timm_resnetv2_152x2_bit_goog_in21k,timm,resnetv2_152x2_bit,goog_in21k,True,CNN,Classification,ImageNet-22k,False,False,False,7.152200314369086,Very Large (10M-100M),CNN_ResNet,Supervised_Standard,Base,236335208.0,236.335208,8.37352842540343,False,False,False,0.6148094758351692,-2.0,0.6162248165606087,-2.0,0.1507936507936507,-2.0,0.375,-2.0,1.1459692499399388e-10,6.201699286596475e-11,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,1.0,2.2618286387891524e-16
timm_resnetv2_152x4_bit_goog_in21k,timm,resnetv2_152x4_bit,goog_in21k,True,CNN,Classification,ImageNet-22k,False,False,False,7.152200314369086,Very Large (10M-100M),CNN_ResNet,Supervised_Standard,Base,936533224.0,936.533224,8.971523188805678,False,False,False,0.4162449896365151,-2.0,0.7032323303325949,-2.0,0.3492063492063492,-2.0,0.59375,-2.0,4.495131772323695e-05,5.468704804251185e-15,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,0.9997680301064968,0.0004526387315393203
timm_resnext26ts_ra2_in1k,timm,resnext26ts,ra2_in1k,True,CNN,Classification,ImageNet-1k,False,False,False,6.107605743680141,Large (1M-10M),CNN_Other,Supervised_Standard,Base,10297952.0,10.297952,7.012750863196818,False,False,False,0.3483947236382444,-2.0,0.3481071757347912,-2.0,0.3809523809523809,-2.0,0.625,-2.0,0.0007653171535408,0.0006731659100465,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,0.9972319874180511,0.004751582516451104
timm_resnext50_32x4d_a1_in1k,timm,resnext50_32x4d,a1_in1k,True,CNN,Classification,ImageNet-1k,False,False,False,6.107605743680141,Large (1M-10M),CNN_Other,Supervised_Standard,Base,25028904.0,25.028904,7.398441832541759,False,False,False,0.4646179683697914,-2.0,0.356636719275991,-2.0,0.3253968253968254,-2.0,0.59375,-2.0,3.966262147932104e-06,0.0004840104052948,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,0.9999744836741052,5.510565555917579e-05
timm_resnext50d_32x4d_bt_in1k,timm,resnext50d_32x4d,bt_in1k,True,CNN,Classification,ImageNet-1k,False,False,False,6.107605743680141,Large (1M-10M),CNN_Other,Supervised_Standard,Base,25048136.0,25.048136,7.398775412637012,False,False,False,0.3712503679518408,-2.0,0.5166774856114155,-2.0,0.2539682539682539,-2.0,0.53125,-2.0,0.000315289836228,1.346244135898321e-07,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,0.9999999951948761,1.4550966367732763e-08
timm_resnext101_32x4d_fb_ssl_yfcc100m_ft_in1k,timm,resnext101_32x4d,fb_ssl_yfcc100m_ft_in1k,True,CNN,Vision-Language,ImageNet-1k,False,True,False,6.107605743680141,Large (1M-10M),CNN_Other,VL_Other,Base,44177704.0,44.177704,7.6452031410048225,False,True,False,0.2989767825670725,-2.0,0.450554243005405,-2.0,0.4761904761904761,-2.0,0.59375,-2.0,0.0042034431673424,6.585665493220622e-06,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,0.7334736248662208,0.3280891108017146
timm_resnext101_32x16d_fb_ssl_yfcc100m_ft_in1k,timm,resnext101_32x16d,fb_ssl_yfcc100m_ft_in1k,True,CNN,Vision-Language,ImageNet-1k,False,True,False,6.107605743680141,Large (1M-10M),CNN_Other,VL_Other,Base,194026792.0,194.026792,8.287861703200203,False,True,False,0.3839641950384,-2.0,0.3557883921606818,-2.0,0.6349206349206349,-2.0,0.71875,-2.0,0.0001870020531012,0.0005003606774798,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,0.001562805533137368,0.9991452536080393
timm_resnext101_32x32d_fb_wsl_ig1b_ft_in1k,timm,resnext101_32x32d,fb_wsl_ig1b_ft_in1k,True,CNN,Classification,ImageNet-1k,False,False,False,6.107605743680141,Large (1M-10M),CNN_Other,Supervised_Standard,Base,468530472.0,468.530472,8.67073784152283,False,True,False,0.4493838357566744,-2.0,0.2995982888684737,-2.0,0.5952380952380952,-2.0,0.71875,-2.0,8.869750182609867e-06,0.0037160206425744,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,0.02001787967814206,0.9872283179851086
